	z	xi	dl	da
953	0.9530000000000001	3190.1329631824865	6230.329677095397	1633.4526181169924
954	0.9540000000000001	3192.6339479018256	6238.406734200168	1633.896595650883
955	0.9550000000000001	3195.1334705539166	6246.485934932907	1634.339371127323
956	0.9560000000000001	3197.631532206987	6254.567276996866	1634.7809469360873
957	0.9570000000000001	3200.128133928872	6262.650758098803	1635.2213254618662
958	0.9580000000000001	3202.623276787015	6270.736375948976	1635.6605090842772
959	0.9590000000000001	3205.1169618484632	6278.82412826114	1636.0985001778781
960	0.96	3207.6091901798663	6286.914012752538	1636.5353011121767
961	0.961	3210.0999628474765	6295.006027143901	1636.9709142516454
962	0.962	3212.589280917144	6303.1001691594365	1637.405341955731
963	0.963	3215.0771454543187	6311.196436526828	1637.8385865788684
964	0.964	3217.563557524042	6319.294826977219	1638.27065047049
965	0.965	3220.048518190954	6327.395338245224	1638.7015359750403
966	0.966	3222.532028519282	6335.497968068908	1639.1312454319848
967	0.967	3225.0140895728464	6343.602714189789	1639.5597811758241
968	0.968	3227.4947024150556	6351.709574352829	1639.9871455361056
969	0.969	3229.973868108902	6359.818546306427	1640.4133408374314
970	0.97	3232.451587716966	6367.929627802423	1640.8383693994751
971	0.971	3234.9278623014084	6376.042816596077	1641.2622335369904
972	0.972	3237.4026929239712	6384.158110446071	1641.684935559823
973	0.973	3239.876080645978	6392.275507114515	1642.1064777729237
974	0.974	3242.348026528327	6400.395004366917	1642.5268624763562
975	0.975	3244.818531631493	6408.5165999721985	1642.946091965313
976	0.976	3247.287597015525	6416.640291702677	1643.364168530124
977	0.977	3249.7552237400464	6424.766077334071	1643.7810944562705
978	0.978	3252.2214128642468	6432.89395464548	1644.1968720243917
979	0.979	3254.6861654468876	6441.023921419391	1644.6115035103019
980	0.98	3257.149482546298	6449.155975441669	1645.024991184999
981	0.981	3259.6113652203694	6457.290114501551	1645.4373373146743
982	0.982	3262.0718145265614	6465.426336391644	1645.8485441607272
983	0.983	3264.53083152189	6473.564638907908	1646.258613979773
984	0.984	3266.9884172629354	6481.705019849664	1646.6675490236569
985	0.985	3269.4445728058363	6489.847477019584	1647.0753515394642
986	0.986	3271.899299206288	6497.992008223689	1647.4820237695308
987	0.987	3274.352597519541	6506.138611271329	1647.887567951455
988	0.988	3276.804468800399	6514.287283975193	1648.291986318108
989	0.989	3279.2549141032177	6522.4380241513	1648.695281097646
990	0.99	3281.703934481904	6530.590829618989	1649.0974545135196
991	0.991	3284.1515309899137	6538.745698200919	1649.498508784487
992	0.992	3286.59770468025	6546.902627723058	1649.8984461246234
993	0.993	3289.0424566054608	6555.061616014683	1650.297268743332
994	0.994	3291.485787817639	6563.222660908372	1650.6949788453555
995	0.995	3293.927699368418	6571.385760239994	1651.0915786307858
996	0.996	3296.3681923089744	6579.5509118487125	1651.4870702950773
997	0.997	3298.8072676900238	6587.718113576977	1651.8814560290555
998	0.998	3301.2449265618184	6595.887363270514	1652.274738018928
999	0.999	3303.6811699741465	6604.058658778319	1652.6669184462962
1000	1.0	3306.1159989763332	6612.2319979526665	1653.0579994881666
1001	1.0010000000000001	3308.549414617234	6620.407378649086	1653.4479833169582
1002	1.002	3310.9814179452374	6628.584798726364	1653.8368721005183
1003	1.0030000000000001	3313.4120100082628	6636.764256046551	1654.224668002128
1004	1.004	3315.8411918537545	6644.945748474924	1654.6113731805162
1005	1.0050000000000001	3318.2689645286887	6653.12927388002	1654.9969897898698
1006	1.006	3320.6953290795645	6661.314830133607	1655.3815199798426
1007	1.0070000000000001	3323.1202865524047	6669.502415110676	1655.7649658955677
1008	1.008	3325.5438379927555	6677.692026689453	1656.1473296776671
1009	1.0090000000000001	3327.9659844456855	6685.883662751384	1656.5286134622622
1010	1.01	3330.386726955779	6694.077321181116	1656.9088193809848
1011	1.0110000000000001	3332.8060665671446	6702.272999866528	1657.2879495609868
1012	1.012	3335.2240043233996	6710.4706966986805	1657.6660061249502
1013	1.0130000000000001	3337.6405412676845	6718.670409571849	1658.0429911911
1014	1.014	3340.055678442648	6726.872136383494	1658.4189068732114
1015	1.0150000000000001	3342.469416890454	6735.075875034265	1658.7937552806222
1016	1.016	3344.8817576527786	6743.281623428002	1659.1675385182434
1017	1.0170000000000001	3347.2927017708043	6751.489379471714	1659.5402586865662
1018	1.018	3349.702250285222	6759.699141075577	1659.9119178816761
1019	1.0190000000000001	3352.1104042362335	6767.910906152956	1660.2825181952617
1020	1.02	3354.5171646635404	6776.124672620352	1660.6520617146239
1021	1.0210000000000001	3356.9225326063533	6784.340438397439	1661.0205505226886
1022	1.022	3359.3265091033813	6792.558201407038	1661.3879866980124
1023	1.0230000000000001	3361.7290951928385	6800.777959575113	1661.754372314799
1024	1.024	3364.130291912436	6808.999710830771	1662.119709442903
1025	1.025	3366.5301002993856	6817.223453106256	1662.4840001478449
1026	1.026	3368.928521390395	6825.44918433694	1662.847246490817
1027	1.027	3371.3255562216686	6833.676902461323	1663.2094505286968
1028	1.028	3373.721205828904	6841.906605421018	1663.5706143140553
1029	1.029	3376.1154712472953	6850.138291160762	1663.9307398951678
1030	1.03	3378.508353511525	6858.371957628397	1664.289829316022
1031	1.031	3380.8998536557674	6866.607602774862	1664.6478846163309
1032	1.032	3383.289972713688	6874.845224554214	1665.0049078315392
1033	1.033	3385.6787117184363	6883.084820923581	1665.3609009928364
1034	1.034	3388.066071702654	6891.326389843198	1665.7158661271653
1035	1.035	3390.4520536984624	6899.569929276371	1666.0698052572295
1036	1.036	3392.8366587374735	6907.815437189496	1666.4227204015097
1037	1.037	3395.2198878507766	6916.062911552031	1666.7746135742645
1038	1.038	3397.6017420689454	6924.312350336511	1667.125486785547
1039	1.039	3399.982222422033	6932.563751518524	1667.475342041213
1040	1.04	3402.3613299395734	6940.81711307673	1667.8241813429281
1041	1.041	3404.739065650577	6949.072432992827	1668.1720066881808
1042	1.042	3407.1154305835335	6957.329709251575	1668.5188200702908
1043	1.043	3409.4904257664025	6965.588939840761	1668.8646234784153
1044	1.044	3411.864052226625	6973.8501227512215	1669.2094188975661
1045	1.045	3414.23631099111	6982.113255976819	1669.5532083086111
1046	1.046	3416.607203086243	6990.378337514454	1669.8959936882904
1047	1.047	3418.976729537873	6998.645365364025	1670.23777700922
1048	1.048	3421.344891371328	7006.914337528479	1670.5785602399062
1049	1.049	3423.711689611395	7015.185252013748	1670.918345344751
1050	1.05	3426.0771252823365	7023.458106828789	1671.2571342840668
1051	1.051	3428.441199407876	7031.7328999855545	1671.5949290140788
1052	1.052	3430.8039130112024	7040.009629498987	1671.9317314869406
1053	1.053	3433.165267114972	7048.288293387037	1672.2675436507413
1054	1.054	3435.525262741297	7056.568889670625	1672.6023674495113
1055	1.055	3437.883900911759	7064.8514163736645	1672.9362048232406
1056	1.056	3440.2411826473935	7073.135871523042	1673.2690577078763
1057	1.057	3442.597108968698	7081.422253148612	1673.600928035342
1058	1.058	3444.9516808956296	7089.710559283205	1673.9318177335422
1059	1.059	3447.3048994475976	7098.000787962604	1674.2617287263706
1060	1.06	3449.656765643474	7106.292937225557	1674.5906629337253
1061	1.061	3452.007280501579	7114.587005113754	1674.9186222715084
1062	1.062	3454.356445039692	7122.882989671846	1675.2456086516447
1063	1.063	3456.7042602750407	7131.180888947408	1675.571623982085
1064	1.064	3459.0507272243067	7139.480700990969	1675.8966701668153
1065	1.065	3461.3958469036215	7147.782423855978	1676.22074910587
1066	1.066	3463.739620328567	7156.086055598819	1676.5438626953376
1067	1.067	3466.082048514171	7164.391594278793	1676.8660128273686
1068	1.068	3468.423132474912	7172.699037958118	1677.1872013901896
1069	1.069	3470.762873224713	7181.008384701931	1677.5074302681069
1070	1.07	3473.1012717769404	7189.319632578267	1677.8267013415168
1071	1.071	3475.4383291444096	7197.632779658072	1678.1450164869193
1072	1.072	3477.774046339374	7205.947824015183	1678.4623775769178
1073	1.073	3480.108424373534	7214.264763726336	1678.7787864802383
1074	1.074	3482.441464258027	7222.583596871147	1679.0942450617295
1075	1.075	3484.7731670034327	7230.9043215321235	1679.408755182377
1076	1.076	3487.1035336197706	7239.226935794644	1679.7223186993115
1077	1.077	3489.4325651164963	7247.551437746963	1680.0349374658144
1078	1.078	3491.760262502505	7255.877825480206	1680.3466133313304
1079	1.079	3494.0866267861256	7264.206097088354	1680.6573481414748
1080	1.08	3496.411658975125	7272.53625066826	1680.967143738041
1081	1.081	3498.735360076702	7280.868284319617	1681.276001959011
1082	1.082	3501.0577310974904	7289.202196144975	1681.5839246385642
1083	1.083	3503.378773043555	7297.537984249726	1681.8909136070833
1084	1.084	3505.698486920393	7305.875646742099	1682.1969706911673
1085	1.085	3508.0168737329313	7314.215181733161	1682.5020977136362
1086	1.086	3510.3339344855285	7322.556587336813	1682.8062964935418
1087	1.087	3512.649670181969	7330.899861669769	1683.1095688461762
1088	1.088	3514.9640818254666	7339.245002851574	1683.4119165830778
1089	1.089	3517.2771704186603	7347.592009004581	1683.7133415120443
1090	1.09	3519.5889369636184	7355.940878253962	1684.0138454371381
1091	1.091	3521.899382461829	7364.291608727685	1684.3134301586938
1092	1.092	3524.20850791421	7372.644198556527	1684.6120974733317
1093	1.093	3526.5163143210975	7380.998645874057	1684.9098491739596
1094	1.094	3528.8228026822526	7389.354948816638	1685.206687049786
1095	1.095	3531.127973996858	7397.713105523417	1685.5026128863287
1096	1.096	3533.4318292635153	7406.0731141363285	1685.7976284654176
1097	1.097	3535.7343694802476	7414.434972800079	1686.0917355652111
1098	1.098	3538.0355956444946	7422.798679662149	1686.3849359601977
1099	1.099	3540.335508753116	7431.164232872791	1686.677231421208
1100	1.1	3542.634109802388	7439.531630585016	1686.9686237154228
1101	1.101	3544.931399788002	7447.900870954592	1687.259114606379
1102	1.102	3547.2273797050675	7456.271952140053	1687.5487058539804
1103	1.103	3549.522050548104	7464.6448723026615	1687.837399214505
1104	1.104	3551.81541331105	7473.01962960645	1688.125196440613
1105	1.105	3554.1074689872535	7481.396222218168	1688.4120992813555
1106	1.106	3556.3982185694754	7489.774648307314	1688.6981094821822
1107	1.107	3558.6876630498878	7498.154906046114	1688.983228784949
1108	1.108	3560.975803420074	7506.536993609517	1689.2674589279288
1109	1.109	3563.2626406710274	7514.920909175196	1689.5508016458166
1110	1.11	3565.5481757931475	7523.306650923542	1689.833258669738
1111	1.111	3567.832409776247	7531.694217037657	1690.1148317272607
1112	1.112	3570.115343609539	7540.0836057033475	1690.3955225423954
1113	1.113	3572.396978281649	7548.474815109124	1690.6753328356124
1114	1.114	3574.677314780606	7556.867843446201	1690.954264323844
1115	1.115	3576.9563540938443	7565.262688908481	1691.2323187204936
1116	1.116	3579.2340972082025	7573.659349692557	1691.5094977354454
1117	1.117	3581.510545109921	7582.057823997703	1691.785803075069
1118	1.118	3583.785698784648	7590.458110025886	1692.061236442232
1119	1.119	3586.0595592174263	7598.860205981726	1692.3357995363033
1120	1.12	3588.3321273927063	7607.264110072538	1692.6094940531632
1121	1.121	3590.6034042943365	7615.669820508288	1692.882321685213
1122	1.122	3592.8733909055654	7624.077335501609	1693.1542841213786
1123	1.123	3595.142088209039	7632.48665326779	1693.4253830471212
1124	1.124	3597.4094971868044	7640.897772024773	1693.6956201444464
1125	1.125	3599.6756188203044	7649.310689993147	1693.964997091908
1126	1.1260000000000001	3601.940454090379	7657.725405396147	1694.233515564618
1127	1.127	3604.204003977265	7666.141916459642	1694.5011772342573
1128	1.1280000000000001	3606.466269460596	7674.560221412148	1694.7679837690769
1129	1.129	3608.7272515193968	7682.980318484796	1695.0339368339112
1130	1.1300000000000001	3610.9869511320903	7691.402205911352	1695.2990380901833
1131	1.131	3613.2453692764907	7699.825881928203	1695.5632891959128
1132	1.1320000000000001	3615.5025069298053	7708.251344774346	1695.8266918057247
1133	1.133	3617.758365068635	7716.678592691399	1696.0892475708556
1134	1.1340000000000001	3620.0129446689693	7725.107623923582	1696.3509581391606
1135	1.135	3622.2662467061896	7733.538436717714	1696.611825155124
1136	1.1360000000000001	3624.518272155069	7741.971029323228	1696.8718502598638
1137	1.137	3626.7690219897704	7750.40539999214	1697.131035091142
1138	1.1380000000000001	3629.018497183843	7758.841546979056	1697.3893812833692
1139	1.139	3631.266698710225	7767.279468541172	1697.646890467613
1140	1.1400000000000001	3633.5136275412433	7775.719162938261	1697.903564271609
1141	1.141	3635.759284648611	7784.160628432676	1698.1594043197622
1142	1.1420000000000001	3638.003671003428	7792.603863289343	1698.4144122331593
1143	1.143	3640.246787576181	7801.048865775755	1698.668589629576
1144	1.1440000000000001	3642.4886353367383	7809.495634161967	1698.9219381234786
1145	1.145	3644.7292152543546	7817.944166720591	1699.1744593260394
1146	1.1460000000000001	3646.9685282976707	7826.394461726801	1699.4261548451402
1147	1.147	3649.2065754347086	7834.846517458321	1699.6770262853788
1148	1.1480000000000001	3651.4433576328715	7843.300332195408	1699.927075248078
1149	1.149	3653.6788758589473	7851.755904220878	1700.1763033312923
1150	1.1500000000000001	3655.9131310791045	7860.213231820076	1700.4247121298158
1151	1.151	3658.146124258892	7868.672313280877	1700.6723032351895
1152	1.1520000000000001	3660.377856363242	7877.133146893697	1700.919078235707
1153	1.153	3662.608328356461	7885.595730951461	1701.1650387164239
1154	1.154	3664.837541202239	7894.060063749623	1701.410186259164
1155	1.155	3667.065495863645	7902.526143586156	1701.6545224425265
1156	1.156	3669.2921933031216	7910.993968761529	1701.8980488418933
1157	1.157	3671.5176344824954	7919.463537578743	1702.1407670294368
1158	1.158	3673.741820362965	7927.934848343278	1702.3826785741267
1159	1.159	3675.964751905106	7936.407899363123	1702.6237850417351
1160	1.16	3678.1864300688744	7944.882688948769	1702.8640879948491
1161	1.161	3680.4068558135946	7953.359215413178	1703.1035889928712
1162	1.162	3682.626030097971	7961.837477071814	1703.3422895920312
1163	1.163	3684.8439538800817	7970.317472242617	1703.5801913453913
1164	1.164	3687.0606281173777	7978.799199246005	1703.817295802855
1165	1.165	3689.2760537666836	7987.28265640487	1704.0536045111703
1166	1.166	3691.490231784196	7995.767842044568	1704.289119013941
1167	1.167	3693.703163125484	8004.254754492923	1704.523840851631
1168	1.168	3695.91484874549	8012.743392080223	1704.7577715615728
1169	1.169	3698.1252895985276	8021.233753139207	1704.9909126779748
1170	1.17	3700.334486638279	8029.7258360050655	1705.223265731926
1171	1.171	3702.5424408177996	8038.219639015444	1705.4548322514045
1172	1.172	3704.749153089511	8046.715160510416	1705.6856137612851
1173	1.173	3706.954624405208	8055.2123988325175	1705.9156117833447
1174	1.174	3709.1588557160526	8063.711352326698	1706.1448278362707
1175	1.175	3711.361847972577	8072.212019340354	1706.3732634356677
1176	1.176	3713.563602124676	8080.714398223296	1706.6009200940605
1177	1.177	3715.764119121617	8089.218487327761	1706.827799320908
1178	1.178	3717.9633999120347	8097.724285008411	1707.0539026226054
1179	1.179	3720.161445443929	8106.231789622322	1707.2792315024913
1180	1.18	3722.358256664663	8114.740999528964	1707.5037874608547
1181	1.181	3724.553834520971	8123.251913090238	1707.7275719949432
1182	1.182	3726.748179958948	8131.764528670425	1707.9505865989681
1183	1.183	3728.941293924058	8140.278844636217	1708.1728327641129
1184	1.184	3731.1331773611246	8148.794859356697	1708.3943119785367
1185	1.185	3733.3238312143394	8157.312571203332	1708.6150257273864
1186	1.186	3735.5132564272562	8165.831978549982	1708.8349754927979
1187	1.187	3737.701453942791	8174.3530797728845	1709.054162753905
1188	1.188	3739.8884247032242	8182.875873250654	1709.2725889868486
1189	1.189	3742.0741696501977	8191.400357364283	1709.4902556647774
1190	1.19	3744.2586897247156	8199.926530497127	1709.707164257861
1191	1.191	3746.4419858671436	8208.454391034911	1709.9233162332926
1192	1.192	3748.624059017207	8216.983937365718	1710.138713055295
1193	1.193	3750.8049101139936	8225.515167879988	1710.3533561851316
1194	1.194	3752.984540095951	8234.048080970517	1710.5672470811082
1195	1.195	3755.1629499008895	8242.582675032454	1710.7803871985827
1196	1.196	3757.340140465972	8251.118948463274	1710.9927779899692
1197	1.197	3759.516112727728	8259.656899662818	1711.2044209047465
1198	1.198	3761.690867622041	8268.196527033246	1711.4153173894636
1199	1.199	3763.864406084156	8276.73782897906	1711.6254688877473
1200	1.2	3766.036729048675	8285.280803907086	1711.8348768403068
1201	1.201	3768.2078374495572	8293.825450226475	1712.043542684942
1202	1.202	3770.3777322201204	8302.371766348704	1712.2514678565487
1203	1.203	3772.546414293038	8310.919750687564	1712.4586537871255
1204	1.204	3774.71388460034	8319.469401659147	1712.6651019057806
1205	1.205	3776.8801440734164	8328.020717681884	1712.8708136387374
1206	1.206	3779.045193643008	8336.573697176476	1713.0757904093418
1207	1.207	3781.209034239215	8345.128338565946	1713.2800336380676
1208	1.208	3783.371666791489	8353.68464027561	1713.483544742522
1209	1.209	3785.5330922286435	8362.242600733074	1713.6863251374573
1210	1.21	3787.6933114788408	8370.802218368239	1713.8883762347696
1211	1.211	3789.852325469598	8379.363491613281	1714.0896994435086
1212	1.212	3792.0101351277885	8387.926418902667	1714.2902961698865
1213	1.213	3794.166741379639	8396.490998673142	1714.4901678172791
1214	1.214	3796.3221451507293	8405.057229363714	1714.6893157862373
1215	1.215	3798.4763473659914	8413.62510941567	1714.8877414744884
1216	1.216	3800.6293489497116	8422.194637272562	1715.0854462769455
1217	1.217	3802.781150825527	8430.765811380194	1715.2824315857135
1218	1.218	3804.931753916431	8439.338630186643	1715.478698790095
1219	1.219	3807.081159144763	8447.913092142231	1715.6742492765943
1220	1.22	3809.2293674322186	8456.489195699525	1715.8690844289274
1221	1.221	3811.3763796998433	8465.066939313352	1716.063205628025
1222	1.222	3813.5221968680326	8473.646321440769	1716.25661425204
1223	1.223	3815.6668198565353	8482.227340541078	1716.4493116763542
1224	1.224	3817.810249584449	8490.809995075815	1716.6412992735832
1225	1.225	3819.9524869702223	8499.394283508746	1716.832578413583
1226	1.226	3822.093532931654	8507.98020430586	1717.0231504634564
1227	1.227	3824.233388385892	8516.567755935383	1717.2130167875578
1228	1.228	3826.372054249433	8525.156936867736	1717.4021787475015
1229	1.229	3828.509531438125	8533.747745575582	1717.5906377021647
1230	1.23	3830.6458208671647	8542.340180533778	1717.778395007697
1231	1.231	3832.7809234510964	8550.934240219396	1717.9654520175243
1232	1.232	3834.9148401038115	8559.529923111708	1718.1518100823525
1233	1.233	3837.0475717385557	8568.127227692195	1718.3374705501817
1234	1.234	3839.179119267915	8576.726152444522	1718.5224347663004
1235	1.235	3841.3094836038294	8585.32669585456	1718.7067040733016
1236	1.236	3843.4386656575816	8593.928856410352	1718.8902798110832
1237	1.237	3845.5666663398083	8602.532632602151	1719.0731633168566
1238	1.238	3847.693486560485	8611.138022922365	1719.2553559251496
1239	1.239	3849.8191272289396	8619.745025865595	1719.4368589678159
1240	1.24	3851.943589253846	8628.353639928615	1719.6176737740382
1241	1.241	3854.0668735432246	8636.963863610366	1719.7978016703366
1242	1.242	3856.1889810044413	8645.575695411957	1719.9772439805715
1243	1.243	3858.309912544207	8654.189133836657	1720.15600202595
1244	1.244	3860.429669068581	8662.804177389895	1720.3340771250362
1245	1.245	3862.5482514829673	8671.420824579262	1720.5114705937492
1246	1.246	3864.6656606921156	8680.039073914491	1720.6881837453766
1247	1.247	3866.7818976001213	8688.658923907473	1720.8642178905748
1248	1.248	3868.8969631104205	8697.280373072226	1721.0395743373756
1249	1.249	3871.0108581258028	8705.90341992493	1721.2142543911973
1250	1.25	3873.1235835483963	8714.52806298389	1721.3882593548428
1251	1.2510000000000001	3875.2351402796744	8723.154300769549	1721.561590528509
1252	1.252	3877.3455292204544	8731.782131804463	1721.7342492097935
1253	1.2530000000000001	3879.4547512709028	8740.411554613343	1721.9062366936985
1254	1.254	3881.562807330524	8749.042567723001	1722.077554272637
1255	1.2550000000000001	3883.6696982981694	8757.675169662372	1722.2482032364387
1256	1.256	3885.7754250720336	8766.30935896251	1722.4181848723551
1257	1.2570000000000001	3887.8799885496555	8774.945134156573	1722.5875004650666
1258	1.258	3889.983389627915	8783.582493779832	1722.7561512966852
1259	1.2590000000000001	3892.0856292030394	8792.221436369668	1722.9241386467636
1260	1.26	3894.186708170596	8800.861960465545	1723.0914637922992
1261	1.2610000000000001	3896.2866274254943	8809.504064609044	1723.2581280077372
1262	1.262	3898.385387861991	8818.147747343824	1723.4241325649828
1263	1.2630000000000001	3900.482990373681	8826.79300721564	1723.5894787333987
1264	1.264	3902.579435853504	8835.439842772334	1723.754167779816
1265	1.2650000000000001	3904.674725193742	8844.088252563826	1723.9182009685394
1266	1.266	3906.7688592860177	8852.738235142117	1724.0815795613494
1267	1.2670000000000001	3908.8618390212982	8861.389789061284	1724.2443048175112
1268	1.268	3910.9536652898923	8870.042912877476	1724.4063779937799
1269	1.2690000000000001	3913.0443389814504	8878.697605148911	1724.567800344403
1270	1.27	3915.133860984963	8887.353864435867	1724.728573121129
1271	1.2710000000000001	3917.222232188766	8896.011689300687	1724.8886975732128
1272	1.272	3919.309453480533	8904.671078307772	1725.0481749474177
1273	1.2730000000000001	3921.3955257472826	8913.332030023574	1725.2070064880256
1274	1.274	3923.4804498753715	8921.994543016595	1725.3651934368388
1275	1.2750000000000001	3925.564226750501	8930.65861585739	1725.522737033187
1276	1.276	3927.6468572577096	8939.324247118546	1725.6796385139323
1277	1.2770000000000001	3929.72834228138	8947.991435374703	1725.8358991134737
1278	1.278	3931.8086827052352	8956.660179202527	1725.9915200637556
1279	1.2790000000000001	3933.8878794123407	8965.330477180723	1726.1465025942698
1280	1.28	3935.965933285099	8974.002327890026	1726.3008479320606
1281	1.281	3938.042845205255	8982.675729913186	1726.4545573017342
1282	1.282	3940.1186160538964	8991.350681834992	1726.6076319254585
1283	1.283	3942.193246711449	9000.027182242238	1726.7600730229738
1284	1.284	3944.2667380576804	9008.70522972374	1726.911881811594
1285	1.285	3946.3390909716977	9017.38482287033	1727.0630595062132
1286	1.286	3948.4103063319485	9026.065960274835	1727.2136073193126
1287	1.287	3950.48038501622	9034.748640532096	1727.363526460962
1288	1.288	3952.549327901644	9043.432862238962	1727.5128181388302
1289	1.289	3954.6171358646843	9052.118623994262	1727.6614835581847
1290	1.29	3956.6838097811537	9060.805924398843	1727.8095239219012
1291	1.291	3958.749350526198	9069.49476205552	1727.9569404304664
1292	1.292	3960.813758974308	9078.185135569112	1728.1037342819843
1293	1.293	3962.87703599931	9086.877043546418	1728.2499066721805
1294	1.294	3964.9391824743752	9095.570484596217	1728.3954587944095
1295	1.295	3967.00019927201	9104.265457329262	1728.5403918396557
1296	1.296	3969.0600872640625	9112.961960358289	1728.6847069965427
1297	1.297	3971.1188473217217	9121.659992297993	1728.8284054513374
1298	1.298	3973.1764803155133	9130.35955176505	1728.971488387952
1299	1.299	3975.2329871153083	9139.060637378094	1729.113956987955
1300	1.3	3977.2883685903116	9147.763247757715	1729.2558124305704
1301	1.301	3979.342625609068	9156.467381526465	1729.3970558926849
1302	1.302	3981.3957590394666	9165.173037308852	1729.537688548856
1303	1.303	3983.447769748732	9173.880213731329	1729.677711571312
1304	1.304	3985.498658603429	9182.5889094223	1729.8171261299601
1305	1.305	3987.548426469464	9191.299123012113	1729.9559333923926
1306	1.306	3989.5970742120794	9200.010853133055	1730.0941345238853
1307	1.307	3991.6446026958615	9208.724098419352	1730.231730687413
1308	1.308	3993.691012784732	9217.43885750716	1730.3687230436446
1309	1.309	3995.7363053419554	9226.155129034576	1730.505112750955
1310	1.31	3997.780481230132	9234.872911641605	1730.640900965425
1311	1.311	3999.8235413112056	9243.592203970196	1730.7760888408507
1312	1.312	4001.865486446457	9252.313004664209	1730.9106775287441
1313	1.313	4003.9063174965063	9261.035312369419	1731.0446681783428
1314	1.314	4005.9460353213153	9269.759125733524	1731.1780619366098
1315	1.315	4007.984640780182	9278.484443406121	1731.3108599482428
1316	1.316	4010.022134731749	9287.21126403873	1731.4430633556774
1317	1.317	4012.0585180339913	9295.939586284758	1731.5746732990897
1318	1.318	4014.0937915442296	9304.669408799524	1731.7056909164062
1319	1.319	4016.127956119121	9313.40073024024	1731.8361173433036
1320	1.32	4018.161012614664	9322.133549266022	1731.965953713217
1321	1.321	4020.192961886193	9330.867864537853	1732.0952011573431
1322	1.322	4022.2238047883907	9339.603674718643	1732.223860804647
1323	1.323	4024.253542175266	9348.340978473143	1732.3519337818623
1324	1.324	4026.2821749001796	9357.079774468017	1732.4794212135025
1325	1.325	4028.3097038158257	9365.820061371796	1732.6063242218604
1326	1.326	4030.336129774241	9374.561837854884	1732.7326439270166
1327	1.327	4032.361453626798	9383.305102589558	1732.8583814468404
1328	1.328	4034.3856762242162	9392.049854249977	1732.983537897
1329	1.329	4036.4087984165453	9400.796091512133	1733.10811439096
1330	1.33	4038.430821053184	9409.543813053919	1733.2321120399931
1331	1.331	4040.451744982865	9418.293017555057	1733.355531953181
1332	1.332	4042.471571053663	9427.043703697142	1733.4783752374199
1333	1.333	4044.490300112993	9435.795870163613	1733.600642997425
1334	1.334	4046.50793300761	9444.549515639763	1733.7223363357368
1335	1.335	4048.52447058361	9453.30463881273	1733.8434563527237
1336	1.336	4050.5399136864253	9462.06123837149	1733.964004146586
1337	1.337	4052.554263160834	9470.819313006868	1734.0839808133653
1338	1.338	4054.567519850951	9479.578861411524	1734.2033874469423
1339	1.339	4056.579684600231	9488.339882279939	1734.322225139047
1340	1.34	4058.590758251473	9497.102374308446	1734.440494979262
1341	1.341	4060.6007416468096	9505.866336195182	1734.5581980550232
1342	1.342	4062.609635627724	9514.63176664013	1734.6753354516327
1343	1.343	4064.6174410350304	9523.398664345075	1734.7919082522537
1344	1.344	4066.624158708889	9532.167028013637	1734.9079175379215
1345	1.345	4068.6297894888	9540.936856351234	1735.023364387548
1346	1.346	4070.634334213605	9549.708148065118	1735.138249877922
1347	1.347	4072.637793721483	9558.480901864321	1735.2525750837167
1348	1.348	4074.6401688499595	9567.255116459704	1735.3663410774957
1349	1.349	4076.641460435895	9576.030790563918	1735.4795489297126
1350	1.35	4078.6416693154974	9584.80792289142	1735.5921997087223
1351	1.351	4080.6407963243128	9593.58651215846	1735.7042944807795
1352	1.352	4082.6388422972263	9602.366557083078	1735.815834310045
1353	1.353	4084.635808068471	9611.148056385111	1735.9268202585938
1354	1.354	4086.631694471615	9619.931008786181	1736.0372533864124
1355	1.355	4088.626502339572	9628.715413009693	1736.1471347514107
1356	1.356	4090.620232504596	9637.501267780828	1736.2564654094213
1357	1.357	4092.6128857982835	9646.288571826555	1736.3652464142058
1358	1.358	4094.604463051573	9655.07732387561	1736.473478817461
1359	1.359	4096.594965094744	9663.867522658502	1736.581163668819
1360	1.36	4098.584392757419	9672.65916690751	1736.6883020158552
1361	1.361	4100.572746868564	9681.452255356679	1736.794894904093
1362	1.362	4102.560028256485	9690.246786741816	1736.9009433770045
1363	1.363	4104.546237748833	9699.042759800492	1737.006448476019
1364	1.364	4106.531376172599	9707.840173272025	1737.1114112405244
1365	1.365	4108.51544435412	9716.639025897493	1737.2158327078728
1366	1.366	4110.498443119074	9725.43931641973	1737.3197139133872
1367	1.367	4112.480373292481	9734.241043583303	1737.4230558903596
1368	1.368	4114.461235698708	9743.044206134542	1737.5258596700623
1369	1.369	4116.441031161461	9751.8488028215	1737.628126281748
1370	1.37	4118.419760503789	9760.65483239398	1737.7298567526534
1371	1.371	4120.39742454809	9769.462293603523	1737.8310521080095
1372	1.372	4122.374024116101	9778.271185203392	1737.9317133710376
1373	1.373	4124.349560028905	9787.081505948592	1738.0318415629604
1374	1.374	4126.324033106927	9795.893254595845	1738.1314377030021
1375	1.375	4128.297444169937	9804.706429903601	1738.2305028083945
1376	1.3760000000000001	4130.26979403705	9813.521030632031	1738.329037894381
1377	1.377	4132.241083526726	9822.337055543027	1738.4270439742222
1378	1.3780000000000001	4134.211313456764	9831.154503400187	1738.5245220591944
